Review Text,Review Title,ReviewRating,Review Stars
Did not help even a little,One Star,no rating,1.0 out of 5 stars
I admit I've only used this once but with these kind of reviews I thought it would be awesome. It actually made my stomach more sick. I may try it again but I'm really disappointed.,A disappointment,no rating,1.0 out of 5 stars
Works wonders! Perfect for a slow start in the AM!,Helped me tremendously.,3 people found this helpful,5.0 out of 5 stars
This product does work for a short limited time. 2-3 hours at the most. But why pay $10 for effervescent caffeine and aspirin. Drink a cup of coffee and take 2 aspirin and it has the same ingredients for a price tag that is 10x cheaper. Long story short. After 2 hours everything was back to my wonderful hangover ways. If you want to cure a hangover. Don't drink the night before.,Works for a short time....tastes gross.,no rating,3.0 out of 5 stars
Sucks,Three Stars,no rating,3.0 out of 5 stars
I couldn't use it because it has caffeine but gave it to my friends and they liked it.,... caffeine but gave it to my friends and they liked it.,no rating,4.0 out of 5 stars
Did not help with hangover. Made me more nauseas in fact.,One Star,One person found this helpful,1.0 out of 5 stars
Does not work.,One Star,no rating,1.0 out of 5 stars
This is literally just aspirin and caffeine. Don't waste your money.,Don't waste your money,3 people found this helpful,1.0 out of 5 stars
Good stuff. Pop one the morning after and it seems to help,Four Stars,no rating,4.0 out of 5 stars
"really twelve tablets, not 12 packages.  not worth it, read carefully, just take an alkaseltzer and excederin adn save $1 each time with shipping.","its ONLY 6 packets, really $2.25 each????",4 people found this helpful,1.0 out of 5 stars
"The only thing that stops a severe food reaction in the morning that has been developing all night long. This will relieve intense headaches, neck and stomach pains from a food sensitivity whether it is mild or severe.",Excellent for a morning MIGRAINE from a bad food reaction!,4 people found this helpful,5.0 out of 5 stars
Works like a charm every single time!,Five Stars,no rating,5.0 out of 5 stars
"This really doesn't work, just buy a bottle of CVS aspirin for a fraction of the cost and it does the exact same thing.  There is no magical hangover pill, anyone remember the Chaser pills?  I thought so.  Don't waste your time or money","Doesnt work, just buy aspirin",One person found this helpful,1.0 out of 5 stars
"I've studied various hangover remedies over the years, and I've always resorted to coffee, painkillers, lots of water, and antacid (I HATE taking something the night before -- that never works and kind of creeps me out).  But coffee is acidic on my stomach, and anyways it takes time to brew.  Blowfish solves that problem because it's caffeine, painkiller and antacid all mixed into one small tablet that's easy on my stomach (no acid from coffee), and works in seconds!  THIS IS A NO-BRAINER, PEOPLE. I'm a fan for life.  AND it's government approved.  Blowfish blows the competition away.  Yoink!",The Real Deal - A NO-BRAINER,One person found this helpful,5.0 out of 5 stars
I took one tablet and it made me jittery for hours. No thanks.,Not so great,One person found this helpful,1.0 out of 5 stars
"Works great and doesn't taste ""mediciney"".  The extra kick of caffeine seems to help too.",Five Stars,One person found this helpful,5.0 out of 5 stars
"When your 15 month old wakes you up at 5:30am the day after wine club...I mean, book club...Blowfish is there to save the day!  Also love the old school Alka-Seltzer feel. Not sure why some people are dinging this for not curing their hangovers...there isn't a cure. But, if you want fast relief of some nasty symptoms, say hello to Blowfish.",Not just for college kids...great for mommy hangovers too!,8 people found this helpful,5.0 out of 5 stars
Absolutely an amazing product. I rarely get hungover after a week(end)(night) bender but when I do I rely on Blowfish to help ease the pain away.  It's combination is perfect for HELPING relieve hangover symptoms and most of the time curing them.  Highly recommend it to anyone that I know.,Amazing,6 people found this helpful,5.0 out of 5 stars
Don’t let their marketing fool you - the only ingredients are aspirin and caffeine. I try not to drink much caffeine when I’m hungover so this just gave me a headache.,Only caffeine and asprin,no rating,1.0 out of 5 stars
"Wish this worked, but NOPE.",One Star,no rating,1.0 out of 5 stars
Definitely makes you sharp and alert after a night of drinking.  Works better than most remedies.  It does have a lot of caffeine so you can feel a little bit wired at times.,Works better than most remedies,2 people found this helpful,5.0 out of 5 stars
A Lifesaver!,Five Stars,One person found this helpful,5.0 out of 5 stars
"I absolutely LOVE Blowfish and would never go anywhere without it - seriously!!!  It has saved me on many, many occasions.  The latest was a rather intense business trip to Las Vegas, where I woke up feeling like 'death'!!  Blowfish took me from 'death' to 'on fire', like some sort of miracle.  It saved my day AGAIN, which was necessary as I had an important day of working ahead and could not afford a severe hang-over.  It really helps to clear your fuzzy head, helps any headaches (including migraine) and also help with any nausea.  You have to try it to believe how effective it is!",It works like a MIRACLE!!,8 people found this helpful,5.0 out of 5 stars
"I had high expectations for this product since apparently it has been FDA cleared for ""treatment of hangovers."" But, however for me, it is not as effective as my go-to cure; Excedrin. It does help, don't get me wrong, but it's not really worth the money in my opinion.Pros: devolves nicely, taste isn't bad for what it is (160mg of caffeine and 500mg aspirin)-it tastes mildly sweet with a hint of some kind of citrus. Easy on your stomach (excedrin can upset your stomach)Cons: expensive (almost 1$/dose), not as effective as other drugs (excedrin/vanquish)","Ok, but others are better",One person found this helpful,3.0 out of 5 stars
Ok this stuff definitely helps out.  If you have to get up early the next day and work id recommend having this stuff nearby in the a.m.  its not gonna help a bottle of liquor hangover though.  This stuff is like a little get out of jail free card.  Use when you had a few to many.  OR just dont get so drunk.  Its basically aspirin tums  and a cup of coffee if you want to recreate this on your own.  ALka seltzer makes a similiar product though never used it.,If you have to get up early the next day and work id recommend having this stuff nearby in the a,6 people found this helpful,5.0 out of 5 stars
"I was really excited to try this product because of the reviews. After trying it out for the first time, I was not impressed at all. My hangover was around for hours after using this product. I honestly didn't feel much a difference except for a slight boost of caffeine which could probably have been the same effect from a cup of coffee. In my opinion, this product is extremely overpriced for what it does. Not sure if I trust other reviews",Overpriced for the minimal effects,no rating,1.0 out of 5 stars
"The first time I used this, I took it before bed, woke up the next day and suprisingly I was NOT glued to the sofa all day.  The second time, I took it in the am, after a night of drinking and still felt like crap.  So, so far, I will try to remember to take it at night along with some greasy food!",First Time,5 people found this helpful,4.0 out of 5 stars
Aspirin does the same thing and is way less expensive.,One Star,no rating,1.0 out of 5 stars
Received in a very timely manner & matched the description of what it was.,Five Stars,no rating,5.0 out of 5 stars
Did not do much for me or anyone else at a bachelor party,Two Stars,no rating,2.0 out of 5 stars
It works pretty good but it it will help you to push everything out.,Four Stars,One person found this helpful,4.0 out of 5 stars
"Not a miracle worker, but better than nothing.",but better than nothing,no rating,4.0 out of 5 stars
Very efficient even after a serious night o fun,Goodbye hangover,no rating,5.0 out of 5 stars
great product and really works but made me a bit jittery,Four Stars,One person found this helpful,4.0 out of 5 stars
Didn't work at all. The after taste actually made me feel worse. You're better off with a coffee and an Excedrin migraine.,Didn't work,no rating,2.0 out of 5 stars
Bought these for my sister and she said they did not work and taste horrible,... and she said they did not work and taste horrible,no rating,1.0 out of 5 stars
Totally worth the price. Tastes a bit sour? I'm not sure how to describe it but its not something you drink for the taste. But it works as it says!,Lifesaver!,9 people found this helpful,5.0 out of 5 stars
It actually works!,Five Stars,no rating,5.0 out of 5 stars
"Combining Blowfish, with taking some Pretoxx the night before does help with hangovers, but it doesn't cure them 100%.  I'd say it alleviates 60% of the pain, but YRMV.",this does help the next day,6 people found this helpful,4.0 out of 5 stars
"DO NOT BUY!!!! Total waste of money!! I read all the reviews before I purchased this product & the positive reviews out weighed the negative so I thought it was worth trying...big mistake & I couldn't even leave this review w/out getting a pop up saying ""star rating is required"" so I gave it 1 star b/c ""star rating is required""  AMAZON NEEDS to revise the star required policy!!!!",Total waste of money,no rating,1.0 out of 5 stars
This stuff is the best for hangovers I usually order every couple of months and it never fails. Blowfish has saved the day more times than I can count.,blowfish is a life saver,5 people found this helpful,5.0 out of 5 stars
Bringing it for vacation. Tastes Meh but makes you feel great!,Miracle,One person found this helpful,5.0 out of 5 stars
This is the second time I ordered it because my roommate used my whole first box before I had a chance to get retard status wheelchair wasted and had a need for Blowfish the next day. I can honestly say that after drinking 6-8 $1 beers at Greenrock between 6-8pm followed by a copious amount of 100% agave tequila shots at Cadillac Cantina - that I would not have made it to work the next day without Blowfish. Not to mention I had to host a web conference call that morning. Blowfish kept me alert and active until I could sneak into a spare office and catch a quick nap under a desk on my lunch break. I also successfully super smashed a Tinder date later that night. Tip of the cap to this product!,Yeah... it works,8 people found this helpful,5.0 out of 5 stars
rip off.  nothing new here.  just headache medicine.  total scam.,rip off. nothing new here. just headache medicine ...,2 people found this helpful,1.0 out of 5 stars
"I have terrible hangovers, this thing and also Pre-Toxx pills gave me back Mojito's nights! Works fast and sound. Worth it.",works 100%,8 people found this helpful,5.0 out of 5 stars
Drink something with caffeine and take an aspirin - works just as well.,Nothing Special,One person found this helpful,2.0 out of 5 stars
Expensive Alka Seltzer!,One Star,no rating,1.0 out of 5 stars
Certainly helps with the hangover symptoms.  Main ingredients are caffeine and aspirin so you could certainly go the cheaper route and just buy caffeine pills and aspirin but my fiance likes the fizziness which makes it easier to take when your stomach is feeling bad.  The only reason these are not 5 stars is the price is high at almost a dollar a serving.,Main ingredients are caffeine and aspirin so you could certainly go the cheaper route and just buy caffeine pills and aspirin bu,2 people found this helpful,4.0 out of 5 stars
This stuff really works…….,Five Stars,no rating,5.0 out of 5 stars
Wish i could get this as needed from the local store.  Its like an alkaseltzer for your head.  Effervescents speeds it right when you need fast relief the most.,No more hangovers,14 people found this helpful,4.0 out of 5 stars
"A couple of pieces of bacon and sunny side eggs will do you better, this is useless.  Look at the ingredients, its just Excedrin in a fizzy form.  Don't waste your money.","Just have breakfast, even if it is 1100",no rating,1.0 out of 5 stars
Tastes horrible and did very little for my hangover. Might work for other people but didn't help me.,Two Stars,One person found this helpful,2.0 out of 5 stars
Advil and coffee is better. Maybe my expectations were too high...,Three Stars,no rating,3.0 out of 5 stars
"There is no cure for a hangover (outside of IV fluids, phenergan and a banana bag)... but these effervescent tabs take the sting out the next day. They have a light, pleasant citrus flavor combined with aspirin and caffeine. Basically, by forcing you to slightly hydrate and medicate, they give you the edge to get out of bed and pickup your favorite post-binge breakfast.",Nice after a night out,12 people found this helpful,4.0 out of 5 stars
Tryed it after reading some of the reviews  and I honestly didnt see any results.. The only thing that happened was my head ache  dimed down for like ten min then came back worse. I was still sick. This product didnt work for me,didnt like it,5 people found this helpful,1.0 out of 5 stars
Just save your money and buy alka seltzer,Three Stars,no rating,3.0 out of 5 stars
Miracle cure!!!,Five Stars,8 people found this helpful,5.0 out of 5 stars
"I have tried several hang over products even though not approved by the FDA. I couldnt expect much from aspirin and caffeine which are the active ingredients in this remedy, those two I already have! They just put them together in an efervesent tabletAnd I agree with one of the reviewers, I think it made me feel worse.I won't give less than 3 stars because it is clearly written what it is, but it isnt anything extraordinary either.Get yourself a nice breakfast instead.","Nothing new, pretty much the same with different name",6 people found this helpful,3.0 out of 5 stars
"My wife gets crippling hangovers but blowfish helps her out so much. We have a constant stock of it, would definitely recommend this to anyone",Good stuff,11 people found this helpful,5.0 out of 5 stars
This product has saved my mornings more time than once. I've also turned non-believers into users.I'm a pusher for Blowfish. Love it!,Excellent Product,8 people found this helpful,5.0 out of 5 stars
Good alternative recovery product comparing to a cup of coffee.. Just not sure if it's worth the price tag.,"Good recovery product for a wild night out, but..",no rating,4.0 out of 5 stars
It’s mostly made of junk,One Star,no rating,1.0 out of 5 stars
"One of my friends give me a packet of Blowfish after a night out- and I loved it.  It reminds me of alia-seltzer but is more effective against the symptoms of hangover.  Blowfish soothed my stomach, got rid of my headache, and made me feel like a human being again.I have friends who have elaborate hangover cures- usually disgusting rituals- blowfish works wonders just by adding the tablets to a glass of water.  I have purchased other products claiming to be a hangover cure- but this one is the best that I have found in the United States.The biggest testament to the effectives and merit of the product is that I have come back to buy it again and again.  It is not a cheap product- but it works wonders and is all worth the reasonable price. Also this product is also sold at your local pharmacies- but when I last ran out and had not re-supplied, I stopped by two pharmacies in my town who claim they have it but could not find it on their shelves.  Plan ahead, and keep a supply in your medicine cabinet.I am reviewing this product in an effort to help other Amazon customers through relaying my experience with the product and providing any insight I garnered. Had I not liked this product, I would state so here in my review. I would really appreciate that if you found my review helpful, that you would please indicate so below by clicking the YES button below.",Don't ever feel run down again after a night- feel renewed with Blowfish,12 people found this helpful,5.0 out of 5 stars
The only 2 ingredients in this scam-product are Caffeine & Aspirin.  Instead of getting conned just take a couple of Aspirin with a cup of coffee.,BETTER OFF BUYING THE MAC & JACK WONDER POTION,no rating,1.0 out of 5 stars
Useless,One Star,no rating,1.0 out of 5 stars
Doesn't work and taste awful,One Star,no rating,1.0 out of 5 stars
"There's not much that' going to recover your day after a night of bad tequila. I was minutes away from dying. I don't know what's in these little fizzy tabs but I'm pretty sure they saved my life today.  No doubt I didn't get any smarter as the day progressed, but I sure as heck felt a lot better ... I just order 5 cartons ... great product.","Mr brain, saved one more time.",16 people found this helpful,5.0 out of 5 stars
"Made me sicker than having a hangover, but it worked for my friend. Will not buy again.",Two Stars,3 people found this helpful,2.0 out of 5 stars
Waste of money,One Star,no rating,1.0 out of 5 stars
This didn't work for me.  I couldn't drink it down when I was hungover without throwing up.,One Star,no rating,1.0 out of 5 stars
"a faster delivery than Excedrin.  similar, but I do feel better taking this for sure.  I have used it a number of times now and I am really satisfied.  It isn't perfect, but having tried everything it is the best out there.",it works,14 people found this helpful,5.0 out of 5 stars
I used it as directed and I still felt horrible.,Not impressed,no rating,1.0 out of 5 stars
It gives you a little burst of energy but did very little for hangover. Monster Rehab was much more effective.,Needs more ingredients to aid in hangover not just headache,4 people found this helpful,2.0 out of 5 stars
Ehhh. Aspirin and caffeine? Save your money and procure these ingredients from your own home. Can't say their formula is more effective than that.,Nothing special.,2 people found this helpful,2.0 out of 5 stars
"This is nothing but ridiculously overpriced caffeinated Alka-Seltzer, no magic at work here (unfortunately). Didn't do much for me at all.Extra star(s) shaved off due to it being advertised as ""12 tablets"" but for each application you need 2 tablets so it's actually only 6 servings.",Get Alka-Seltzer and caffeine pills for much less,9 people found this helpful,1.0 out of 5 stars
Doesn't work. Might as well blow a fish might be better...,nope,4 people found this helpful,1.0 out of 5 stars
"I've tried the product twice, and it did not work either time.  I won't be buying it again.",Two Stars,One person found this helpful,2.0 out of 5 stars
"Even though I know better, whenever I have drank more than 1 type of liquor, I have ALWAYS woke up with not just a headache but a migraine. I cautiously put Blowfish to the test & I am pleased to say it PASSED with an A+!! I highly recommend Blowfish for hangovers & will be purchasing more in the future.",Best creation since white bread!,16 people found this helpful,5.0 out of 5 stars
"This product didn't do much for me. The taste is not pleasant, and if you can drink 16oz of fluid with a hangover, then your not so bad off.  Blowfish for Hangovers (12 Tablets)",don't waste your money,6 people found this helpful,1.0 out of 5 stars
"did absolutely nothing, also I was under the impression that 12 tablets meant 12 dozes, you need 2 tables per use.",Waste of money,8 people found this helpful,1.0 out of 5 stars
"Did not work, made me feel worse!!!! Made me puke due to taking it! Would never buy this product again!!!",didnt work!,4 people found this helpful,1.0 out of 5 stars
"It is just caffeine and aspirin!!!, come on!!",One Star,no rating,1.0 out of 5 stars
"I've seen some people confused, so let's make it clear: Blowfish is not FDA approved. The marketing keeps mentioning it's ingredients are ""FDA recognized"". That literally means nothing. It's also just BC powder, but with less of the active ingredients at twice the price. People giving this 4 and 5 star reviews are really bad at math and/or still drunk.","A More Expensive, Less Effective BC Powder",3 people found this helpful,1.0 out of 5 stars
"I bought this for a trip to Europe and wanted a test run before I try it in a foreign country. I drank excessively and woke up feeling a little hungover so I took two tablets in about 12 oz of water. Felt great and recovered as I drank the lemon drink.An hour later I started to feel weird but I ignored it and tried to focus on packing for my trip.Another hour later it got much, much worse. I felt on edge and paranoid that I was about to pass out. At that point, I couldn't focus on packing so I stopped and drank water. I kept around my family and told them what I had taken and that I was feeling faint.It's been about 3 hours since I took the drink and I still feel so weird/nervous. I'm never doing this again. Waste of money. Ibuprofen and water is a way better alternative. Cheaper too!",BEWARE,no rating,1.0 out of 5 stars
"The taste is absolutely abhorrent - the last thing you want when you feel sick from a hangover. Pain relief does come, but takes as long as it would if you took aspirin. Way too expensive for what you get. Taste needs to improve before I would ever even consider purchasing again.","Terrible taste, doesn’t do anything aspirin and coffee won’t",One person found this helpful,1.0 out of 5 stars
"Felt like I'd been on a 4 day cocaine binge, ya it wakes you up and takes the hangover away but I honestly felt jittery, like I'd just railed a fat line of Columbian bam bam,  not myself. I spent the whole weekend drinking heavily and getting awesome. I'd buy the product again but would recommend  only one tablet, I'm 180lbs.",blow minus the fish,52 people found this helpful,3.0 out of 5 stars
I woke up with the worst hangover ever after having too much to drink the night before. I dropped one Blowfish tablet in a cup of water and it made a refreshing lemon drink that quickly ended my hangover. Overall I'd highly recommend having Blowfish ready if you plan to drink!,Really Works!,no rating,5.0 out of 5 stars
"Have the inventors won a Nobel Prize of some sort for this stuff? I haven't been keeping up with Nobel Prize season this year, so maybe they have, but if not, I call BS. Seriously this stuff is a life saver. Some may point to the slightly high price. To them I would say ""sir/ma'am, do you even hangover?"". If they had ever had a real hangover they would know that when you are in the throws of a true kater, as the Germans call it, there is little you wouldn't pay to be rid of it. And if your hangover is ""too strong"" for this stuff, then I recommend you seek professional medical attention. You don't have to be lame and remember to take it before starting to drink. Just party, pass out, wake up feeling like a horse kicked you repeatedly in and around the head, and take blowfish. Roughly 30 minutes later be prepared to build a shrine to your new God, Blowfish for Hangovers.",Just buy it.,no rating,5.0 out of 5 stars
"I bought these from CVS and I thought this was going to do the trick.  I felt a little better after taking it, but about an hour after taking it I sat down on my couch and my heart rate started to sky rocket.  I got a wicked bad stomach ache and decided to go out for some air.  5 minutes later I was throwing up aggressively.  Its been 24 hours since taking it and still have a mild stomach ache.  I do not recommend this product because it spiked my heart rate through the roof, I threw up and, still have a stomach ache 24 hours later.  Hope this is helpful.",Anxiety and Throw Up,no rating,1.0 out of 5 stars
"After heavy drinking for 30+ years, a liver that looks like a brick, 6 failed marriages and 4 kids that didn’t take my last name, boy am i glad i found this stuff! After a particularly bad bender i popped a couple of these and although it didn’t fix any of my alcoholic related problems it did get me back in the saddle earlier that day so that i could get my 4th dui before the sun even went down!!!’  Bottoms up blowfish, here’s to the cirrhosis!",Won’t get your life back,One person found this helpful,1.0 out of 5 stars
"I wish they invented this years ago. It's 2018, we have self-driving cars and VR, yet we still don't have a reliable solution to hangovers?? I guess we do now! I'm very sensitive to alcohol these days (I'm in my late 20s), so Blowfish has been my secret weapon in preserving my social life as I get older. I'm also celiac, so wine is my go-to (bye bye beer, miss u), which means headaches!! Luckily, Blowfish is gluten free AND treats headaches like it ain't no thang. I've tried charcoal pills, but they didn't seem to make a difference. Blowfish has worked for me consistently.. I would definitely recommend it to a friend.",Million dollar idea,no rating,5.0 out of 5 stars
"Tried Blowfish after a long crazy fun day & night on Bourbon Street in New Orleans. I REALLY wanted it to work. It didn't even touch my hangover symptoms.I gave it another chance after a calmer night a couple weeks later, because, you know, New Orleans can be brutal. But nope...still hung over, still feeling like crap. If anyone knows of a hangover remedy that works quickly, please let me know. My liver and I will be grateful.","Didn't work, gave it a 2nd chance, still nope",no rating,1.0 out of 5 stars
"Works well. If I know I'm going to have a night of heavy drinking, I make sure I have one of these guys. It isn't going to magically make you feel like a million bucks, but it does enough to ease some symptoms. Doesn't taste too terrible either. Just make sure you use a full glass of water, and it will go down smooth.",Love blowfish.,One person found this helpful,5.0 out of 5 stars
"Blowfish is a complete scam. I have tried it and it does work...why? Because it has ASA and caffeine in it. There is NO difference between taking ASA on your own and then drinking a few cups of coffee or even buy caffeine pills and taking one of them. It is the SAME thing and will be significantly cheaper. This company is trying to profit from ""cool"" branding and product design--by making it fizz before drinking. Its cool, attractive, and they are just trying to profit. Please people. Be better...Be smarter. Use your money more wisely and don't fall victim to gimmicks.","DONT FALL VICTIM TO ""COOL"" BRANDING",no rating,1.0 out of 5 stars
"It doesn't taste like medicine, it's effervescent like Alka Seltzer, and it typically relieves my hangover headaches.  My hangovers usually consist of headaches, probably from all the caffeine and sugars.  This has some caffeine and pain reliever in it, not so much that it makes you jittery.I'd say about 65-70% it knocks out the hangover entirely.  at least 80% of the time it makes me feel better with a slight headache still.I have a box at my office and one at home. I continue to buy it, so that should say something...","Works most of the time, enough to keep buying it",no rating,4.0 out of 5 stars
My boyfriend and I both took these pills this morning and neither of us felt any noticeable help from them. I wanted SO badly to like them because I get hangovers very easily. On a positive note the drink tasted fine with the tablets and the bubbles weren’t overpowering.,Did not work,no rating,1.0 out of 5 stars
Bought as a gift. They loved it.,Gift,no rating,5.0 out of 5 stars
"I just picked this up at my local CVS (Sorry Amazon) but this stuff seems to be working. 20 minutes ago, I felt like death. After drinking it the day seems a little more tolerable.",Seems to be working,no rating,5.0 out of 5 stars
"After taking this product, I ended up in the hospital for 4 days, had three blood transfusions, and an endoscopy which resulted in two clips being put in my esophagus for internal bleeding. STAY AWAY.",This put me in the hospital,no rating,1.0 out of 5 stars
"I'm not a heavy drinker. But around the holiday season, I can't resist champagne, and that often brings a very specific type of hangover. You know the kind. This product is the only thing that can salvage my Sunday. One, it tastes delightful—the bubbly tonic is so far superior to most other hangover cures. And the caffeine factor is just right—it wakes you up, without being too jittery. All in all, it's the only hangover cure I've tried that actually works. It's my favorite stocking stuffer!",The only hangover cure that really works,no rating,5.0 out of 5 stars
"I really like this stuff. I mean, let's be honest. There is no real cure for a hangover, but this is the closest you're going to get. The company that makes this had a conference at my hotel and left a bunch of samples for the events team, I'd never heard of it before then. But I'm glad they did, it's become a staple in our office LOL",As good as it gets,One person found this helpful,5.0 out of 5 stars
"I tried Blowfish on Jam Cruise this winter and I am a believer!  I usually don't buy this kind of thing but our welcome bag had a Blowfish Sample.  I outdid myself the first night but blowfish and big cup of OJ and I was feeling great and ready to tackle day two of sun, fun and music.  I will definitely buy this product.",THIS PRODUCT IS AWESOME,no rating,5.0 out of 5 stars
"I swear by Blowfish - it's shocking how quickly it gets you back to normal. My hangovers are really rough and I basically can't function until I've taken Blowfish. It starts kicking in in about 15 minutes and then I can just get on with my day. Gets rid of the headache and that tired, blurry feeling without upsetting your stomach. It's holiday party season right now and I seriously don't know how I'd get through it without this stuff.",This stuff is incredible,2 people found this helpful,5.0 out of 5 stars
Your better off just taking an Alka-Seltzer and coffee ... Save your money don't waste your time,Your better off just taking an Alka-Seltzer and coffee ... Save your money don't waste your time,no rating,1.0 out of 5 stars
"Do not waste your money. It's literally only Apsirin and Caffeine, which can be bought over the counter for a lot less money! I had high hopes that this would work but was very disappointed :(",It's Aspirin and Caffeine!,no rating,1.0 out of 5 stars
Worked quickly on more than one occasion. And one 12 pack box will take care of 6 hangovers,Great hangover cure,no rating,5.0 out of 5 stars
This is the best cure for my migraines that I have found (which carry all the same symptoms of a hangover).  I always have a packet with me.  Works for me within 15 minutes.,Works for Migraines!,One person found this helpful,5.0 out of 5 stars
"Buy a bottle of asprine. Drink a few glasses of water. Drink a 2$ energy drink. Eat a banana. All cheaper than these fizzy tablets, just as effective as well.",Waste of money,no rating,1.0 out of 5 stars
"got wasted the day before my wedding, woke up and chugged some blowfish and we had a fantastic dayused it in several other situations, it is a lifesaver. not a cure-all but if you are looking to get up and going this will absolutely help.",saved my wedding,3 people found this helpful,5.0 out of 5 stars
"Holy Moly!! Drank the whole night like i was back in college and drank this in the morning, 30 minutes later i was feeling like a million bucks!! Yes it works!!",Awesome!,no rating,5.0 out of 5 stars
This stuff is amazing! Cured my horrible hangover within minutes!,Five Stars,no rating,5.0 out of 5 stars
Blowfish is a survival kit for party people! It has saved many a morning for me and not only after a night of poor judgement. It taste great and looks great when I round the corner into my kitchen and see it next to my coffee pot every morning.  Once you've had it you wont leave the house on a Saturday night without it!,Love it. Need it. Gotta have it.,6 people found this helpful,5.0 out of 5 stars
"This may be just aspirin and caffeine, but it seems to be the perfect mixture. It worked for me and was quick too.",Quick to work,One person found this helpful,5.0 out of 5 stars
I can’t say this is the cure all for a nasty hangover. It’s really just caffeine and ibuprofen or whatever but I was curious enough to try it. It gave me a bit of a boost but hardly a cure for a hangover. I won’t purchase these again.,Eh.,no rating,2.0 out of 5 stars
"Bfish or Blow, as it's often referred to on the street, is the greatest thing ever invented second only to Chick Fil A. While sailing the calm seas on a cruise vessel recently, my buddy and I caught our selves in a bit of a pickle. We had both taken 10 shots in the span of about 45 minutes. Even though this isn't uncommon practice at most bachelor parties, our tenacious and overzealous spirit came at a cost. We began to lose all motor skills rather quickly. Our only hope of survival that night was to puke, Bfish, reset and rally and that's exactly what we did. Within an hour of losing our motor skills and Bfishing we were back in action and not a minute late. I've never recovered so quickly. This product deserves Five starts across the board. My only disclaimer is do not abbreviate it's name to Blow in order to save time. It can be very confusing for by standards and your mom.",How blow saved my life,3 people found this helpful,5.0 out of 5 stars
"Thank goodness for promo girls at the Vegas pool! I get horrible crippling hangovers, and nothing helps. Well, I remembered to take this stuff before passing out at 5 am - and after 4 hrs of sleep, I was the only one in our group functioning, granted at 85% - but c'mon! the combination of ingredients worked for me, for SURE. Also, another severely hungover friend took the stuff in the morning, and 15 mins later he was doing 100% better. I'm a believer. buying a box now.",I get horrible crippling hangovers,5 people found this helpful,5.0 out of 5 stars
"I am certain this stuff works however,  it's really not much different than BC Powders yet it cost 3x as much.",Gimmick - Nothing special,5 people found this helpful,1.0 out of 5 stars
"This stuff works. It tastes gnarly and it was really hard to drink the entire glass, but I did it with the hopes that my headache and spins would subside. About 30-40 minutes after finishing the glass, they surprisingly did! Nothing will make you feel like you didn't drink half a bottle of red + half a bottle of white wine the night before, but this stuff helped me out a lot.",Impressive,One person found this helpful,4.0 out of 5 stars
This was absolutely the best hangover product I've ever tried.  I've used this about 10 times (I'm a partier) and each time my hangover was gone within 15 minutes and I was completely re-energized.  Absolutely worth the price!,The perfect cure for a partier!,One person found this helpful,5.0 out of 5 stars
"It works but only because it is actual drugs.  A cheaper method would be to take an aspirin and drink a cup of coffee, literally is same ingredients.  Caffeine and aspirin help you feel better when hungover,  wow who would have known??! (Sarcasm).",Pill for dummies,2 people found this helpful,2.0 out of 5 stars
"Satisfied Customer!!There are nights that you should've stayed home but you're glad you didn't. For that, Blowfish will definitely help you the next morning.",Satisfied Customer!,3 people found this helpful,5.0 out of 5 stars
"Prepared this to help with my hangover as marketed, but it's hard for something to be effective at curing nausea when the taste of the sixteen ounce beverage being consumed makes you throw up within twenty seconds of finishing it. One star.",Tastes horrible,3 people found this helpful,1.0 out of 5 stars
"This is amazing. I bought it yesterday, took it this morning. I felt so normal after 10 minutes. Buy it.",This is amazing. I bought it yesterday,One person found this helpful,5.0 out of 5 stars
This is just excedrin migraine right? Just buy soda water and you have the exact same effect for way cheaper.,You all realize....,no rating,1.0 out of 5 stars
After reading all the great reviews I had to try it. I went out and didn't get too black out but was for sure drunk. Woke up had a medium hangover not too bad and took blowfish and it honestly made me question my life and evaluate drinking as a whole. I felt like I main lined a gallon of everclear and was on the verge of projectiling for almost 8 hours after taking it when I didn't really feel that bad before taking it.It may work great for some people but not for me.,Cleanup on aisle bathroom,no rating,1.0 out of 5 stars
"""Blowfish. Makes you feel at least a little less like ass""","Makes you feel at least a little less like ass""",2 people found this helpful,5.0 out of 5 stars
Actually works lol,Five Stars,2 people found this helpful,5.0 out of 5 stars
"Like most people, I've been on a mission to find the hangover cure. This didn't exactly cure it but it maybe me feel a little better. It does leave you feeling a little loopy due top the caffeine, but ""loopy"" is much better than ""headachey"" in my opinion. I personally think this is only good for a slight hangover though. If you have a bad hangover then your still pretty screwed with this.",It helped a little...,5 people found this helpful,3.0 out of 5 stars
"I never would've believed it, but this stuff works. It tastes like crushed up aspirin mixed with some generic off brand sprite, and makes my stomach a tad upset after I chug the medical concoction. However, after about 30-45 min the insesant pounding in my head stops, and my stomach doesn't taunt me with nausea every time I move. Good stuff here gents. A must have for the ones prone to the hangover troll.",A hangover product that actually works?? WHAT? Did we just become best friends??,6 people found this helpful,5.0 out of 5 stars
The best thing about Blowfish is that it works.  Alertness & pain relief in one package that's easy to take.  I recommend it to everyone and have gotten lots of thanks in return.,It works,no rating,5.0 out of 5 stars
