Review Text,Review Title,ReviewRating,Review Stars
"Absolutely without a doubt worth the $3 per hangover. Buy this.For reference, I’m a 42 year old woman, 5’6”, 135 lbs. I rarely drink during the week, but do drink on weekends. I’ve used it 3 times. Lightest was half a bottle of wine with dinner (resulting in better sleep and zero hangover effects when I woke up). Worst was day drinking spiked seltzer in the sun followed by a party until 2am (Yikes, not sure what was consumed) - result was waking without a headache or nausea at 8 am, and didn’t want/need a nap. I was a bit slower than normal, but SO. MUCH. better than I should have felt. I’d compare it to what I’d normally feel like after 2 glasses of wine.",SO worth it.,no rating,5.0 out of 5 stars
"This is first and probably last review I will ever write. I read reviews, I don’t write them. But I’m writing this one cause this product is amazing.I usually get the worst hangovers every time I drink. Like full next day wasted, in bed, yaking, headache, all of it. I got the sample bottle from cheers which is 3 doses if you take 4 pills. So 12 pills total. I drank a bunch of alcohol literally just to test these out last night. I took 4 right after my last drink at like 4am just like they say to do. I am writing to you this morning after getting about 6 hours of sleep not hungover at all! I feel great. Got up right away, no hangover, no nauseous feeling, no nothing. Its amazing.I will not be able to drink anymore without making sure I have 4 of these right by my side the whole way through. Worth every penny and then some. Definitely buy some.",It actually works,no rating,5.0 out of 5 stars
"Got a subscription for these.  Tried multiple times and they don’t work plus they are enormous pills and you have to take a ton of them as per the instructions.  Try liquid IV instead, that seems to work much better.",Doesn’t Do Anything,no rating,1.0 out of 5 stars
"So I bought this being very skeptical but with a free trial- I figured what's to lose. I used the free trial and still was not able to determine if it helped- but I forgot to cancel and so they sent me my next shipment. I kept taking it and still skeptical- wasn't sure how much good it was doing but took it faithfully each time I drank. Well, this weekend I actually forgot them at home when I went out of town. I drank my normal amount and woke up the next morning with the worst hangover. I actually threw up twice, felt terrible all day, and suffered the full effect of my hangover. It took me experiencing the true extent of my hangovers to realize how bad they are and how much of a difference this product makes. I will definitely be ordered more when I get low.",Does The Job is says it does,no rating,4.0 out of 5 stars
"I signed up for a $1 sample and they charged me for another $32 bottle before i even got to try the product. once i finally did try it, I had the worst hangover that literally woke me up at 7 am and i couldn't fall back to sleep till 11. My stomach hurt for a week after that still doesn't feel right another week later... I planned ahead and was decently hydrated before drinking and have definitely drank more in the past without feeling nearly as bad. AVOID LIKE THE PLAGUE! or coronavirus at this point",WORST HANGOVER IN YEARS,One person found this helpful,1.0 out of 5 stars
"I haven't used this yet but have heard from 2 different sources that yes they did feel so much better and trust me my acquaintances including myself without any shame were very heavy drinkers before the whole lock down because of Covid 19 but now even worse!!! Hey at least I'm honest and it kind of sucks that the minute you wake up, the first thing you do is make another drink to avoid the hangover but it can't just keep going on forever and then when you finally do stop MAN!!! the hangover is 100 times worse and last for at least 2 days if not more. However according to my drinking comrades the continued drinking to avoid the hangover was no longer needed! Can't wait to try",Dying to try!!,no rating,4.0 out of 5 stars
"First saw this on my IG feed with a free sample link. Got an email saying I had been enrolled in auto-renewel, and found out the only way to cancel this is by calling them...As for the pill I took directly as prescribed, I'm a 230 lb male, had 8 beers over the course of 3 1/2 hours, got home ate some food, then took 4 Cheers pills with a big glass of water. And it did absolutely nothing, I woke up 4 hours later with a pounding headache and the bubble guts. This stuff is flour inside a clear capsule as far as I'm concerned.",Don't fall for their cool ads and nice packaging...,no rating,1.0 out of 5 stars
"It actually works! I saw this on Shark Tank and was a bit skeptical, but figured that for the price, it was worth a try. I mostly drink wine and tend to get ""the spins"" or a pounding headache the next morning. After a night out, I could already feel a headache starting to come on, so I took three pills and went to bed. By the morning I felt absolutely back to normal. Amazing product! Will definitely be purchasing again! Great gift idea for the holidays as well.","Wine lovers, it absolutely works!",no rating,5.0 out of 5 stars
"I didn't order from Amazon, purchased directly from the company website.  I have the same sentiments as many of the other negative reviews - didn't seem to work at all.  I did a comparison several times taking it after drinking vs. not taking it, almost every time I felt worse than when I did not take it.  Also, the lemon thing they put in the jar is kind of off putting and either that or the capsule gave me heart burn the next day.",Would not recommend,no rating,1.0 out of 5 stars
I love this product don't get me wrong. I strongly dislike the company for shadily charging me $70 to auto renew something I never asked for. I'm currently in the negatives in my bank account and I'm a poor college student. Great idea that actually works but I wouldn't bother with the trouble of possibly having them charge you an absurd amount of money without any confirmation.,Shady Company,no rating,2.0 out of 5 stars
"This stuff absolutely works.  I have tried several different things. I have used this 2 times. I like to drink. The first time I used it I went out with buddies and we did the whole shot thing and a mountain of beer. I'm 5'6 185 pounds. Probably had about 13 drinks in a 6 hour span in my estimation. I took Cheers before I went to bed. Woke up the next morning and was tired but felt GREAT and had a very positive mindset. Drank again a week later. 8 drinks over 8 hours. Shut it down at 10 pm took the Cheers. Went to sleep at midnight roughly. Woke up at 7 am and I was in a great mood! Ready to go!  I'm in sales and generally when I drink even 4 beers I don't feel like doing much even on Monday. Today is Sunday and I feel like I could run through a brick wall right now lol It WORKS! Btw I'm 39 years old. Hank Williams was correct when he said ""the hangovers hurt more than they used to."" Not anymore. Thank you Cheers.",Absolutely works,no rating,5.0 out of 5 stars
"I saw this product through Shark Tank and like the rest of you, I didn’t believe for a second it would work. So, I went to the reviews on Amazon and everyone was saying that they had three drinks and felt fine the next day.Let me tell you my story. I bought the sample through their website (about 10 pills, came with a coaster). I decided that I had to actually test it. 6 shots (in roughly 45 minutes) and a few drinks at the club later, I remember nothing of the night but I do remember throwing up and taking these pills before falling asleep.The next morning I woke up with no symptoms but fatigue from the 3 hours of sleep the night before. No headache, no nausea, nothing.I will test Cheers again.Disclaimer:I did not buy this product through Amazon and actually went through their website. Very helpful customer service.",Not sure if it was a fluke or not?!?,no rating,5.0 out of 5 stars
"I have to take a double dose of this (6 capsules) as taking 3 does nothing for me. But if I take 6 it works like a charm. I feel mildly tired the next day but no waking up at 4am with my heart pounding, no nausea, little or no headache, and much more energy. I have not tried their oral rehydrating solution and maybe with that I might feel even better. I wish it was a little less expensive as $1 per capsule seems VERY steep to me. But, I do keep on buying it because hangovers are horrible.",make sure you take enough,One person found this helpful,5.0 out of 5 stars
"I signed up for the trial size on their site. Before I was able to try them, the auto-refill filled. (I wasn't even sure when that would be coming). I'm out 80$ now since the only way to contact them is through the phone. Very disappointed in this company for stealing money from consumers for pills that don't even work.",Waste of your money,no rating,1.0 out of 5 stars
I have been taking cheers since it was called thrive. It used to be non-flavored then it was lemon flavored and now it is mint flavored. Whatever they did recently to the packaging makes it taste absolutely disgusting. There is some kind of weird plastic film instead of the peel off wrapper. It smells like chemicals and I don't like it at all. I'm really disappointed with these changes and honestly I don't even want to take the pills because they smell so disgusting. Why did they change a good thing?,Smells like chemicals,no rating,4.0 out of 5 stars
"Dislike price and misleading claims. A study of the ingredients will show tiny amounts of NAC. you can go to a drugstore and buy 600 mg capsules, or Amazon for 900 mg. Both less than $10 and both having much more of the active ingredient: NAC. The powder to mix and drink is only a high sodium and potassium drink; tastes good but Gatorade is cheaper.Better off going to Walgreens, etc.","Inadequate, poorly thought out idea with insufficient concentrations.",One person found this helpful,1.0 out of 5 stars
The morning after a night out with my friends I was feeling miserable and this product popped up on my feed. I thought what’s the worst that could happen if I bought it? Maybe it’d work and I’d feel better or maybe it wouldn’t. Well boy was that the best $30 I ever spent. I used it for the first time this past weekend and woke up feeling better than I ever had. I was a little groggy at first but within the hour it felt as if I hadn’t even drank. This is by far the best product I have used when it comes to hangovers and it’s not even close. I would highly recommend this to anyone who’s looking to feel brand new after a night of drinking!,Works as advertised!,no rating,5.0 out of 5 stars
This is the first company that I've come across that makes you call to cancel the trial. It's not 1993 anymore. This is a rebranded company which is always a red flag.Another red flag is when you see a bunch of one star reviews and then an overall 4.5 star. Ive seen this trend before.The packaging is nice though,A 'sales first' company,no rating,1.0 out of 5 stars
"I have been using Cheers (formerly Thrive) for about a year now. I always keep a bottle in my medicine cabinet in case I over do it andI  try to take one when I am traveling if I know I am going to be having more than 4 drinks. It's critical if you have a work event or just work in general the next day.Here's what i've noticed in my extensive testing (using red wine as the subject):1-2  glasses - rarely a need for any after alcohol aid2-3 glasses - feels like you didn't drink the night before3-4 glasses - feels like you might have had a drink, but can't be sure4+ glasses - its red wine so you likely won't be feeling 100% but you will be manageable and be able to tackle your day as planned2+ bottles - skip thrive and go to the hospital!In summary, try it out.",The only thing that works!,no rating,5.0 out of 5 stars
"Went to Cleveland a few weeks ago and purchased this before hand having seen the advertisements on facebook, figured id give it a shot.  First night i really tied one off the ages, were talking beer, stoli shots, maybe a margy in the mix but atleast 15 beverage night. popped the recommended dosage before passing out with a cold hotel sink glass of tap water.  Woke up with splitting headache but it didnt last long, stomach felt 100% tho. Ive taken since after less heavy drinking nights and felt a ok!",I really have zero clue,no rating,4.0 out of 5 stars
"Umm, how!? I've tried several products and recommendations for both preventing and curing a hangover, especially now that I'm in my 30's.  THIS ONE ACTUALLY WORKS. It's great and I've bought several bottles so far. Once, I even forgot to take it the night before and wasn't feeling well the next AM and I took it then and it still made me feel much better. My main problem with hangovers is nausea and I'm miserable with it. When I take these as directed I don't have any issues the next morning. I'll definitely continue to buy and would 5/5 recommend.",Like magic,no rating,5.0 out of 5 stars
"I don't feel like this product worked very well - I still didn't feel good in the morning. My friend though, swears by it - so who knows. I am annoyed that you have to call the company to cancel the subscription. I did it but I kept forgetting and so ended up with a lot more than I needed. ALSO they give you like 12 pills in a bottle and you have to take 3 at a time - why not just condense it into 1 pill?  Why do you have to take 3 of the same thing?  Weird. Don't bother - just eat and drink water instead.",Meh,no rating,1.0 out of 5 stars
An absolute waste of money. Took as directed had 4 drinks. Next day hangover was terrible! The company also has bad customer service and enrolled me in auto subscription without my permission then made me pay for return shipping on their mistake after I said I didn’t want it. Avoid!,Avoid! Does NOT work. Bad customer service.,no rating,1.0 out of 5 stars
"Didn't help in hydration or anxiety issues next day. Tried 3 times now, drinking minor amount to more amount of alcohol each time. Failed each time. Still extremely dehydrated, hung over and depressed next day. The pills seem worthless and the hydration powder drink is disgusting. I really wanted this to work. But i notice no difference at all.",Not effective. No difference.,no rating,1.0 out of 5 stars
"This did not work at all. I had a few drinks in the afternoon/early evening, stopped drinking around 9pm. I continued my night and got home around 1:30pm. I followed the directions: took four pills (which is kind of a lot) and drank a huge glass of water. When I woke up, I felt like crap. I am not sure what I was expecting to feel like, but this was definitely a let down.",Doesn't work,One person found this helpful,1.0 out of 5 stars
This is a serious game changer.  Take 3 to 4 and feel great the next day. You just have to remember to take them!  Saves your day the day after a few too many.  Worth it!  The only thing that ever worked for me.,Game changer!,no rating,5.0 out of 5 stars
"I'm thinking if someone is looking online for hangover treatment they have a problem...the solution for hangover is to drink less.  That 'treatment' not only doesn't cost you anything, it saves you money!","Umm, really??",2 people found this helpful,1.0 out of 5 stars
"My husband and I ordered the $1 trial 4 doses (12pills) and tried 2 doses ( 3 pills each) after a night of drinking. I was still tired the next day, slight headache which two Tylenol took care of but I had energy and was able to function all day! Well somehow we ended up with 5 pills before we went on a 4-day/3-night trip to Vegas and wasn't able to get a new bottle on time so we just took one pill each every night except the last night we only had one pill left and had to draw straws for it. The pills did their job! Had a great time and not once did I have that horrible 2 day to recover hangover. I have recommended to everyone I know!",Worked great in Vegas!,no rating,5.0 out of 5 stars
"It seems like once I hit middle age, it only took a couple adult beverages to make me wake up in the middle of the night, my mind racing and struggling to get back to sleep. Cheers Restore has been a game changer in helping me stay asleep so I get a good night's rest and wake up feeling better the day after having some drinks. Thank you, Cheers!",No more hangxiety!,no rating,5.0 out of 5 stars
"I am happy to have found this product.  Good to have on hand if you happen to indulge a bit more than you should.  Easy to take, customize it to how many capsules you think you need.  Awesome!",Good find!,no rating,5.0 out of 5 stars
"Terrible! Gave me migraines every time I took it.  The company is very sneaky too, they promise a sample size for the cost of shipping...but they don't tell you you are signing up for a monthly subscription that they auto charge your card for.  Then they make it hard to cancel.  Bad product even worse company! They just released a study showing the hangover prevention supplements are unlikely to work anyway.  Please save your money!",Terrible! Gave me migraines every time I took it.,no rating,1.0 out of 5 stars
"I tried this once, it didn’t really help. I canceled my subscription with them.. Due to it not working, and me quitting my drinking problem... they still sent me another shipment and charged me.. what Is a recovering alcoholic suppose to do with these??? You guys are scams, expensive and crap.",You guys are the worst,no rating,1.0 out of 5 stars
"Dudddddeeeee! They work just like they advertise to! I tried them two back to back nights. Both nights I had a mixture of beer and wine/liquor. I am not the person to be able to handle this before without any sort of hangover! I would be hanging the next day ALL day for sure but with 3 capsules before bed and a large glass of water I feel COMPLETELY fine today. Highly recommend party people! Don’t go anywhere without them! Little pricy, but hey what’s a nasty hangover prevention worth to ya? Get em now!",Amaze balls!,no rating,5.0 out of 5 stars
"Our house takes 3 pills after a drink (or 2, or 3), and we've noticed a substantial difference upon waking up the next morning. No more headaches. No more feeling slow and tired. We wake up feeling energized and great! Highly recommend--can definitely feel the difference in my body!",Actually works,no rating,5.0 out of 5 stars
"I do not normally write reviews on products, even ones as bad as this product. However, I am writing this at work with the worst hangover of my life. I have tried this product multiple times now following the directions perfectly.... Saw absolutely no changes in the post drinking next day side effects. I am a responsible drinker, only have a few, don't mix alcohol types so if it should work for anyone it should be me. My partner has tried them several times too and saw no change. I think that the other positive reviews are definitely a scam. Do not buy these.",Nothing,no rating,1.0 out of 5 stars
"I usually just take one or 2 pills.  I can have a hangover from 2 glasses of wine and just feel horrible and nauseated.  Took my  last pill a couple of days ago after a afternoon and night of drinking beer...  I had 1 last pill and took it before bed. I was tired the next day and no energy (probably been better with 2+ pills), but I got out of bed, I had no headache and better yet, not nauseated.  For me, not a 100% cure, but better than covered up in bed and throwing up.  I won't be without these pills after any amount of drinking, be it 2 glasses of wine or 7 or so beers.  I tell all my friends about these pills.  They are pricey and it isn't a miracle pill, but they do help and I guess since I am buying more, worth the $$. (wish I had these YEARS ago)",about to order my 2nd bottle,no rating,4.0 out of 5 stars
"I used this product once so far and had great results. I had none of my normal symptoms of a hangover, like headache or nausea. I still felt fatigued like I drank the night before, but it took away my worst symptoms.",Good buy,no rating,5.0 out of 5 stars
"I wouldn't say that cheers completely prevents a hangover, but it does significantly reduce the effects of a hangover. With that being said, I highly recommend it to all my friends and family who like to wind down with some fine alcohol. The capsules also freshen up your mouth a bit with the minty flavor, in case you forget to brush your teeth after having an extra drink.",Did I really drink last night?,no rating,5.0 out of 5 stars
"I've only used these pills twice but they work, and to top it off their customer support is fantastic! I didn't need the auto fill(don't drink much) and when I called to cancel it they were super helpful and even offered me a discount on my next purchase! The packaging is cute and all recyclable, and the added information packets are cute, have a lot of information about the pills, and right now have info on different holiday drinks and traditions from around the world which is pretty cool.",Good product from a good company,no rating,5.0 out of 5 stars
I have tried many different hangover pills looking for the best! Unfortunately this wasn't it. I didn't have a hangover the next day but I felt VERY groggy all day then by the end of the day fog brain. I will stick with the best (PartyPal Pills).,Worked but Didn't,no rating,3.0 out of 5 stars
"After an evening of drinking, I use Cheers Restore and Cheers Hydrate together, before I go to bed. It really works! I may feel a little sluggish when I first wake up, but there is no headache, dizziness or nausea. These 2 products work so effectively together. Worth every penny!",Really works!,no rating,5.0 out of 5 stars
"Unfortunately I have never felt worse, I did not even have a proper night lut, so thought it would be a perfect time to try. I woke up in the middle of the night with the worst headache I have ever had in my life and was nauseous twice. I have not been nauseous from drinking for 18 years and in no way should I have been nauseous from  what i drank. I thought maybe food poisoning but my friend who decided not to take them felt fine and we ate the same thing.. maybe a fluke, but am not risking taking it again..",Worst Headache of my Life,no rating,1.0 out of 5 stars
"This is a good product.  I was rather skeptical at first but after a night out I have nothing to lose by giving it a try.  Surprised by morning it was helpful in reducing the alcohol effects, but there's no replacement for sleep.  The recommended chaser Cheers Ors is awesome,  take the pills and the chaser and able to function the next day!",Hangover be gone,no rating,5.0 out of 5 stars
"Had to work early one Saturday morning, knowing I was going out on Friday night, so I thought this would be the perfect time to try these out! I took 3 of the capsules, and, of course, chugged a bunch of water before bed! =) The next morning I really truly did feel better than expected! I was still a bit foggy headed and pretty tired, but considering the night before, it was a big improvement from the normal hangover. I won't say that I was ""Bright-eyed and Bushy-tailed"" but I was definitely better than I would have been! Worth the buy for those days you know you need some help!!",Really does help.,no rating,5.0 out of 5 stars
Two words: bachelorette party!  We drank heavily for 4 days (and nights)  straight and there was only one day I felt not great.  I did however feel way better than I anticipated to feel so they don’t lie when they say 50% better.  My girlfriends loved them too! do not plan on drinking without these ever again. Pricey- but worth it in my opinion.,This Stuff WORKS!,no rating,5.0 out of 5 stars
"I find this reliable, though, I always take the full recommended dose - only the pills, not the powder supplement. I find it to be most reliable when I take this infrequently, so I cycle between this product and another aide I found on Amazon. Not sure if that's the trick but it has been working for me so far.",Reliable aide,no rating,4.0 out of 5 stars
I woke up at 3am with heart palpitations!!! I had TWO glasses of wine. My heart rate was 95 bpm! I didn't take anything else so it has to be from these pills. Will not take again!!! It is now the next day and I just don't feel well. I would proceed with caution.,Elevated Heart Rate,no rating,1.0 out of 5 stars
"Hangovers are horrible, and Thrive is one of the few things I have found (other than just drinking a ton of water before bed) that you can use to stave off a hangover.  You just take 3 or 4 pills after you drink, and it helps tremendously!! Definitely recommend!",It really works!!!!!,no rating,5.0 out of 5 stars
"This is the first review I have written....EVER For years, I would have had the worst hangovers. I would be dehydrated and sick for days after having a drink or two. Enter the Thrive+ pulls a few months ago. I can now drink (within reason) to my heart’s content. My boyfriend doubted that they would work, but now he is one of their biggest advocates after trying them when he had a few too many beers. I no longer have to resort to hangover IVs if I get too sick and dehydrated.I used their Labor Day sale to buy a 3 pack, and they have a 4th of July sale going on now. If they don’t work for you, you can send them back risk-free, but I guarantee that you will be ordering more and getting your friends to try them. I know I am.",Best Decision OF MY LIFE,no rating,5.0 out of 5 stars
"I purchased this for a trip to London,knew I would be drinking most nights of the trip and wanted to still be able to get up and go explore without a migraine.  This product saved my friend and I the whole trip.  Works amazing, will buy again!",Amazing,no rating,5.0 out of 5 stars
"There is 0 effect (at least for me took the recommended dosage at 6'2'' 230).  If you do try these do it through Amazon.  I had ordered directly through Cheers,  which signs you up for auto renewal and it took 3 requests for them to stop charging my card and sending me the sugar pills.",Its snake oil,no rating,1.0 out of 5 stars
Just a great product can I just say first how good these smell and taste! They also work so well!! I’ve been getting bad hangovers even if I don’t drink very much and these have saved me now multiple times from getting a hangover!!,Great against hangover defender!!,no rating,5.0 out of 5 stars
"Terrible product and company. First off, it flat out doesn’t work. Secondly the business practices of this company are unethical. If you do their free trial, they enroll you after 7 days and you cannot cancel online - you have to call only during business hours. They won’t refund the full cost and only refund you if you ship the product back. They instruct their staff to have you take 4 pills instead of 2 if it doesn’t work - so why say you should 2 pills only? It’s expensive, ineffective and run by a bad lot. I will try any other product.",Doesn’t work and company has unethical business practices.,One person found this helpful,1.0 out of 5 stars
"I have gone through 2.5 bottles so far and they have been worth every penny. I don't know what kind of voodoo witchcraft magic was used to create these but keep em coming because they are literally life savers. I suffer from debilitating hangovers, even when I drink a lot of water. I haven't had one since I started taking these pills! A couple of times I felt a bit off the next day, but no where near as bad as I usually feel ( I also drank more than usual those times). Do yourself a favor and try these!",Voodoo witchcraft magic pills,no rating,5.0 out of 5 stars
"This product worked pretty well for me.  On our Mexico vacation I took three pills and did not get the heart racing, sweating and anxiety that I get when I drink more than I should.  My wife said it did not help her.",Worked for husband not wife,no rating,4.0 out of 5 stars
I truly hoped this would be the miracle product of my dreams but sadly I still felt crummy the next day. I keep trying it but same feeling next day,"I wanted to love this so bad, but didn’t work for me",no rating,2.0 out of 5 stars
(Okay so this is coming from someone who tried it out and cancelled a renewing subscription before I tried the product) I tried it and I want more. This is amazing and saves me from feeling like trash in the mornings I drink. AMAZING.,Amazing,no rating,5.0 out of 5 stars
Completely under dosed ingredients lol. 50mg of NAC? 50mg of milk thistle? Really? The recommended daily dose is 1000mg-1500mg NAC and 1000mg of milk thistle. Company is stealing your hard earned $,Under dosed to not buy,One person found this helpful,1.0 out of 5 stars
These work great for preventing major hangover symptoms after a few glasses of wine. I noticed the next day that I did not have a severe headache and felt pretty close to normal. The most complicated thing is remembering to take them before you go to bed. I'd absolutely recommend these to anyone!,This stuff is amazing!,no rating,5.0 out of 5 stars
"This was a complete waste of money and time. I tried everywhere from 2 to 5 caps at a time, after my last drink before bed with a full bottle of water. I wake up the next day feeling drained and achey like any other hangover. I ordered through the website cheershealth.com (not Amazon), but to cancel auto-ship you have to call a number and be asked over and over why you're canceling. Total scam.",Expensive snake oil,no rating,1.0 out of 5 stars
"I bought both they pills and hydration formula and took them as prescribed, but it didn’t help at all. Furthermore, i wrote them ask for the money back guarantee  they offer and they never even responded. I would not recommend this product as it doesn’t work and their customer service is even worse.",THEY DONT HONOR THEIR MONEY BACK GUARANTEE,One person found this helpful,1.0 out of 5 stars
This is a complete sham! I tried multiple times and gave to my friends. We all agree that it is absolute CRAP! I wish I could get my money back without having to pay for shipping. If you’re looking for a good hangover cure; try Bytox. It works! The only reason I got cheers is because the Bytox patch isn’t water proof and we spend a lot of time at our pool.,DOESN’T WORK!,One person found this helpful,1.0 out of 5 stars
I’m only giving it 4 stars because we’ve only tried it once. St. Patty’s day was a long day/night of drinking. I took 4 when we got home. I was able to function pretty normally at 7:30 when the dogs were ready to go out. I typically have a headache after only a few drinks...,WILL TRY AGAIN!,no rating,4.0 out of 5 stars
"I had a bad reaction to these. I had 2 whiskey and cokes and a beer and took these right before bed. I woke up with the most horrible headache I've ever had in my life, and nauseated as hell. It was horrible.",Bad reaction to these,no rating,1.0 out of 5 stars
No discernible differences whatsoever from using this product. Coconut water and cold pressed watermelon juice is far more effective than this in my opinion. I did feel that the powder was useful 1st thing in the morning but it tastes salty and unpleasant.,Not effective,no rating,2.0 out of 5 stars
"So when I first heard about cheers I was hooked up with how it helps with hangovers. Once I received my first supply I thought about just having a good time and see if it works, well when I first took them the next day I felt horrible with a massive headache and that's because I chugged water before drinking and after drinking. I gave it another shot though this time with a few drinks and again I woke up with a horrible hangover so to me it doesn't work at all. So I'll say this to each his own",Doesn't work with everyone,no rating,1.0 out of 5 stars
"I have tried a couple hangover things before, and this was a completely different experience. Next morning I had horrible acid reflex and felt like there’s a burning hole in my throat.  I’ve never had acid reflex before or this experiences. Definitely didn’t he help with the hangover either. I would really not recommend this product and I don’t trust it.",No,no rating,1.0 out of 5 stars
"At first try, I was not wooed by the product but after working with customer support, which was great, they offered tips on better use of the product.  The key for me was to take the capsules during or immediately after the last drink.  The effect for me in the morning was that I felt very refreshed mentally compared to not using the product.  Of course I still have the normal dehydration negative feelings but they also have a product for that I would like to try at some point.",Makes a Difference,no rating,4.0 out of 5 stars
I used to buy Thrive+ before it became Cheers - Cheers has changed their formula and it doesn't work as well as Thrive+ used to.,Does not work,One person found this helpful,1.0 out of 5 stars
"I purchased the Restore capsules. The product kept me up all night - do not take before bed. It didn’t feel like it worked at all. In fact, I felt worse since it kept me up. We threw away the rest of the bottle after giving it a few tries. I wouldn’t waste your money!",Don’t Waste Your Money,no rating,1.0 out of 5 stars
Nothing is going to 100% prevent a hangover other than not drinking but this stuff will save your next day. Take 3 before you go to bed (and drink a bottle of water with the Thrive ORS for best results). I’ve used this combo for over a year and it really works.,It really works! Get the Thrive ORS powder too!,no rating,4.0 out of 5 stars
Does not cure a hangover or help one. Terrible product made the side effects even worse than normal. Do not waste you’re money. Drink fluids and stay hydrated. Do not drink too much and you will be fine.,Don’t waste you’re money,no rating,1.0 out of 5 stars
"This stuff works amazingly for myself and my husband. After a night of indulgence, we take 2 pills and wake up 98% better in the mornings than those without! It’s a miracle! Will always have some on hand. Thank you Brooks!!!",This stuff is a must have!!!,no rating,5.0 out of 5 stars
"I have only used this product 2ce since I got it, but it made a HUGE difference both times.  I usually am worthless the day after just having a couple of drinks, but when I took Cheers, I was able to function, work, run errands, etc.  I would definitely recommend this product.  The only negative is that you don't get very many capsules per bottle.  Since you have to take 3, the amount you get isn't much at all.  But it absolutely works.",This product works!,no rating,4.0 out of 5 stars
"Don't sign up for the ""free"" trial. They'll charge you like a week later and then won't give you a refund over the phone.",Customer service sucks if you need a refund,One person found this helpful,1.0 out of 5 stars
"I will never let these run out. I get bad hangovers EASILY and these are such a game changer. I agree with other reviews that mention you still feel a bit of the fogginess of a hangover (and a bit of the sadness). But headache and nausea are ERASED. Absolutely worth it, I can't say enough positive things about this product.",Game changer!,no rating,5.0 out of 5 stars
"Was encouraged by all the positive reviews, but unfortunately it doesn't work. Followed the instructions but could see no positive effects of taking the pills.Save your money and buy a Gatorade from 711 before going to bed rather than wasting your money here",Does not work,no rating,1.0 out of 5 stars
"I know so many people have criticized Cheers for the price but in my opinion, it is completely worth it. I would much rather spend 3 dollars per dose than lay in bed feeling like the world is going to end all day. Additionally, cheers works well whether you had 3 drinks the night before or 10. I would definitely buy this again!",Magic Pills,no rating,5.0 out of 5 stars
"I was not sure about this product because it seemed too good to be true, and is a bit expensive, but gave it a try based on the reviews on this page. It actually works!  I have taken it after a night out and felt fine the next day. I have also taken it in the morning, not expecting to feel the effects of the night before, and it really helped!  I wish it cost a bit less but i will keep a bottle on hand from now on!",It works!!,no rating,5.0 out of 5 stars
Bro they will even block u if u leave a bad comment when they advertise to u on social media. NOTHING works better than half a packet of Liquid IV in a glass of water the next day and two aspirins (or Excedrin if it's really bad). This is garbage,Garbage. Liquid IV n aspirin blows this away,no rating,1.0 out of 5 stars
"At first I thought it was all in my head, but now after using Thrive for a few months and on our 4th bottle, I’m sold now that I get less of (or no) hangover after taking the 3 Thrive pills before bed after a night of drinking!We’ve also used the Thrive ORS powder, but usually do in the morning so not to chug a full glass of water before bed.  Wish they offered a bigger size since the 30 pills last just 10 doses.",Thrive really helps,no rating,5.0 out of 5 stars
I ordered this like a dummy and it does not work. Don’t waste your time. Customer service does not respond to you either. I do not recommend buying.,Do not waste your money,no rating,1.0 out of 5 stars
"I tried these and it turns out that not only do they not work as advertised, they have an unscrupulous subscription selling technique.The company also uses a shady subscription technique to charge you every month for these pills.",Pills do not work,no rating,1.0 out of 5 stars
"Even though I just threw up, I feel significantly less hungover than usual.",Better,no rating,4.0 out of 5 stars
This stuff works!! I love it!!! Won’t drink without it,Must have!,no rating,5.0 out of 5 stars
I’ve tried all kinds of products I’ve seen on TV and things I’ve read about nothing ever worked. my son was drinking heavy and the Dr told him his liver lab tests bad. He told him to stop drinking and have another test in a month.  He still drank some but I saw this guy on Shark Tank talking about Thrive. I ordered a 30 day supply and he took three capsules every day. He did his lab work in 30 days. The Dr called and said  that he was amazed that his liver healed so quickly.  It works!,my son was drinking heavy and the Dr told him his liver lab tests bad. He told him to stop drinking and have ...,no rating,5.0 out of 5 stars
"So when I got the trial, for free, it worked PHENOMENALLY. Like holy crap talk about night and day. Which is why I ordered more. Too bad everything I got subsequently didn't do anything. Bait and switch as far as I'm concerned",Trial not like actual product,no rating,2.0 out of 5 stars
I have found taking 2 extra strength Tylenol before bed works far better. Stop throwing your money away.,nope waste of money,no rating,1.0 out of 5 stars
I was skeptical because I doubted that any pill could reduce a hangover but I really feel a lot better than I normally would the morning after a big night. Definitely recommend!,Really works,no rating,5.0 out of 5 stars
"I will be a returning customer.  I took Cheers with me to Las Vegas and felt great the whole time. We only had a few days there so I did not want to feel bad the next day after going to the shows.  No headache, and no feeling sick!!!  I've already bought my 2nd bottle.",This works and is worth it!,no rating,5.0 out of 5 stars
"Was HIGHLY skeptical of this item after previous “after-alcohol aids”. Took their $1 free trial from the website and figured I’d run with it. Celebrated a job offer last night and took (2) pills after a variety of bad, bottom-shelf drinks... felt incredible the next morning. Highly recommend - Cheers!",Actually Cures Hangovers,no rating,5.0 out of 5 stars
These really help when you’ve had one too many. They have a Minty/cooking  after taste & feeling which doesn’t bother me. I like that you take these after our last drink and you don’t have to take before you start drinking. Would Definitely buy again.,These actually helped!,no rating,5.0 out of 5 stars
This product worked when it was Thrive. I don’t know what the difference is but this one didn’t work.,Doesn’t work,no rating,1.0 out of 5 stars
